name,fuzzies,base_eq,fuzzy_eq,fuzzy_neq,fuzzy_err,top_i
db2csv/wta_1/0027_dev,16,-8,0,0,0,
db2csv/wta_1/0044_dev,16,-2,0,0,0,
db2csv/wta_1/0005_dev,16,-5,0,0,0,
db2csv/wta_1/0007_dev,16,-2,0,0,0,
db2csv/wta_1/0056_dev,16,-2,0,0,0,
db2csv/wta_1/0015_dev,16,-2,0,0,0,
db2csv/wta_1/0045_dev,16,-2,0,0,0,
db2csv/wta_1/0012_dev,16,-2,0,0,0,
db2csv/wta_1/0060_dev,16,-2,0,0,0,
db2csv/wta_1/0036_dev,16,-5,0,0,0,
db2csv/wta_1/0039_dev,16,-2,0,0,0,
db2csv/wta_1/0052_dev,16,-2,0,0,0,
db2csv/wta_1/0013_dev,16,-2,0,0,0,
db2csv/wta_1/0002_dev,16,-2,0,0,0,
db2csv/wta_1/0009_dev,16,-2,0,0,0,
db2csv/wta_1/0001_dev,16,-2,0,0,0,
db2csv/wta_1/0051_dev,16,-2,0,0,0,
db2csv/wta_1/0042_dev,16,-2,0,0,0,
db2csv/wta_1/0034_dev,16,-2,0,0,0,
db2csv/wta_1/0014_dev,16,-2,0,0,0,
db2csv/wta_1/0048_dev,16,-2,0,0,0,
db2csv/wta_1/0003_dev,16,-2,0,0,0,
db2csv/wta_1/0059_dev,16,-2,0,0,0,
db2csv/wta_1/0004_dev,16,-2,0,0,0,
db2csv/wta_1/0046_dev,16,-2,0,0,0,
db2csv/wta_1/0062_dev,16,-5,0,0,0,
